camera,camera_indicator,total_apps,running_process,total_apps_with_internet_permission,upload_rate,download_rate,firewall_stat,malicious_website_visits,running_process_with_all_permission,malicious_stat,risk_factor
0,0,11,6,7,14,186,0,1,3,1,medium
0,0,11,8,7,0,102,0,0,2,0,medium
1,0,11,9,7,6,228,0,0,1,0,medium
0,0,11,9,7,179,277,1,1,0,0,low
1,1,11,3,7,106,466,1,1,1,0,low
0,0,11,9,7,11,326,1,1,0,0,low
1,0,11,5,7,162,7,0,0,0,0,medium
0,0,11,8,7,63,98,0,1,2,0,medium
1,1,11,6,7,162,32,1,0,2,0,low
0,0,11,8,7,6,290,0,1,2,0,medium
0,0,11,6,7,141,477,0,1,3,0,medium
1,1,11,7,7,61,23,1,1,2,0,low
1,1,11,4,7,54,71,1,1,1,0,low
1,0,11,1,7,140,405,1,0,0,1,medium
1,1,11,1,7,16,420,1,0,3,0,low
1,0,11,6,7,179,346,1,0,0,1,medium
0,0,11,7,7,190,283,0,1,0,1,medium
1,1,11,1,7,192,0,0,0,2,0,medium
0,0,11,9,7,97,428,1,1,1,0,low
1,1,11,7,7,30,334,1,0,2,0,low
0,0,11,9,7,184,269,0,1,1,0,medium
1,1,11,1,7,161,463,0,0,2,1,medium
1,0,11,1,7,138,30,0,1,1,1,high
1,0,11,1,7,49,98,1,1,2,1,medium
0,0,11,4,7,94,18,1,1,0,0,low
1,1,11,4,7,130,315,0,0,1,1,medium
0,0,11,8,7,62,314,1,1,3,0,low
0,0,11,0,7,0,0,0,0,0,1,medium
1,0,11,1,7,13,416,1,1,1,0,medium
1,0,11,8,7,49,90,0,1,3,1,high
1,0,11,3,7,107,127,1,0,0,0,medium
0,0,11,7,7,127,340,1,0,1,0,low
1,1,11,3,7,119,326,0,0,0,1,medium
1,0,11,5,7,70,190,0,1,2,1,high
0,0,11,0,7,0,0,0,0,0,1,medium
0,0,11,4,7,164,219,1,0,0,0,low
0,0,11,7,7,163,96,0,0,0,1,medium
1,0,11,5,7,59,399,1,0,2,0,medium
1,0,11,1,7,29,156,1,1,0,1,medium
0,0,11,4,7,116,428,0,0,3,1,medium
1,1,11,9,7,180,285,1,0,2,0,low
1,1,11,8,7,118,445,1,0,2,0,low
0,0,11,0,7,0,0,0,0,0,1,medium
1,1,11,3,7,148,347,0,0,0,1,medium
0,0,11,9,7,51,311,1,0,0,0,low
1,1,11,3,7,60,105,1,1,2,0,low
1,1,11,8,7,141,220,0,0,2,0,medium
1,0,11,5,7,16,393,1,1,0,1,medium
0,0,11,4,7,76,255,0,1,2,1,medium
0,0,11,3,7,146,300,1,0,0,0,low
0,0,11,0,7,0,0,0,0,0,0,medium
1,0,11,9,7,25,403,1,1,2,1,medium
1,1,11,5,7,74,275,1,1,2,0,low
0,0,11,7,7,189,234,1,0,1,0,low
1,0,11,10,7,139,167,0,0,3,0,medium
0,0,11,8,7,153,106,1,0,0,0,low
1,0,11,2,7,163,63,1,1,0,1,medium
0,0,11,8,7,164,60,0,0,1,0,medium
1,0,11,8,7,31,457,0,0,1,1,medium
0,0,11,0,7,0,0,1,0,0,0,low
1,0,11,10,7,32,392,1,0,1,0,medium
1,1,11,2,7,114,251,1,0,3,0,low
1,0,11,3,7,97,374,0,1,2,1,high
0,0,11,6,7,68,198,1,0,3,0,low
0,0,11,3,7,7,90,0,1,2,1,medium
1,1,11,7,7,70,423,1,0,2,0,low
0,0,11,0,7,0,0,1,0,0,0,low
1,1,11,5,7,113,98,0,1,3,0,medium
0,0,11,4,7,191,436,0,0,1,0,medium
0,0,11,4,7,199,128,1,1,0,0,low
1,0,11,6,7,152,472,0,1,1,1,high
0,0,11,2,7,152,472,1,1,2,0,low
1,1,11,7,7,94,444,1,0,0,0,low
1,1,11,4,7,180,424,1,0,2,0,low
1,0,11,6,7,56,429,1,1,1,1,medium
0,0,11,4,7,193,203,1,0,1,0,low
0,0,11,2,7,1,228,0,1,3,0,medium
0,0,11,6,7,198,191,1,1,1,0,low
0,0,11,9,7,13,417,0,0,3,1,medium
0,0,11,10,7,151,268,0,1,2,0,medium
0,0,11,1,7,66,434,1,0,1,0,low
0,0,11,0,7,0,0,1,0,0,0,low
1,1,11,5,7,37,136,0,1,2,0,medium
1,0,11,6,7,46,277,1,0,2,1,medium
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,1,7,135,413,1,0,0,0,low
0,0,11,5,7,177,12,0,1,0,1,medium
1,0,11,10,7,192,403,1,1,1,1,medium
1,0,11,5,7,190,324,1,1,1,0,medium
0,0,11,6,7,30,193,0,1,1,0,medium
0,0,11,2,7,35,341,1,0,1,0,low
1,1,11,7,7,83,64,1,1,1,0,low
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,2,7,69,464,1,0,2,0,low
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,0,7,0,0,1,0,0,0,low
1,0,11,8,7,170,105,0,1,2,1,high
0,0,11,5,7,99,216,1,0,3,0,low
1,0,11,8,7,150,29,1,1,3,1,medium
0,0,11,2,7,75,485,1,0,3,0,low
1,1,11,10,7,189,247,1,0,0,0,low
1,0,11,8,7,150,368,1,1,1,1,medium
0,0,11,9,7,182,212,0,1,2,0,medium
1,1,11,5,7,67,135,0,1,0,1,medium
0,0,11,3,7,51,500,0,1,3,0,medium
0,0,11,10,7,106,320,1,1,3,0,low
1,0,11,10,7,161,354,1,1,2,1,medium
1,1,11,3,7,57,328,0,0,2,1,medium
1,1,11,10,7,36,46,1,1,3,0,low
0,0,11,0,7,0,0,0,0,0,1,medium
0,0,11,4,7,92,50,1,0,2,0,low
0,0,11,7,7,93,32,1,1,2,0,low
0,0,11,9,7,61,474,0,1,1,0,medium
0,0,11,10,7,107,447,1,0,0,0,low
0,0,11,8,7,99,120,0,1,3,0,medium
1,1,11,1,7,58,439,1,0,1,0,low
1,1,11,9,7,123,145,0,0,0,1,medium
1,1,11,6,7,109,140,0,1,1,1,medium
1,0,11,10,7,120,430,1,0,2,1,medium
1,1,11,9,7,7,361,0,0,0,0,medium
0,0,11,9,7,33,38,0,0,0,0,medium
1,0,11,8,7,27,76,0,0,3,1,medium
1,0,11,1,7,161,103,0,0,0,1,medium
0,0,11,7,7,147,104,0,1,1,0,medium
1,1,11,4,7,113,212,1,1,0,0,low
0,0,11,4,7,123,282,0,1,3,0,medium
1,1,11,4,7,41,209,0,0,1,0,medium
1,0,11,4,7,199,311,0,0,0,1,medium
1,0,11,5,7,145,295,0,0,1,0,medium
0,0,11,6,7,54,414,1,1,3,0,low
1,1,11,6,7,19,263,0,0,2,1,medium
1,1,11,1,7,111,31,0,1,1,1,medium
1,1,11,2,7,91,443,0,0,2,1,medium
0,0,11,6,7,11,183,1,0,2,0,low
1,1,11,10,7,122,75,1,1,1,0,low
0,0,11,10,7,160,411,1,0,2,0,low
1,1,11,8,7,41,26,1,0,3,0,low
1,1,11,3,7,63,481,1,0,3,0,low
1,0,11,6,7,159,342,1,1,1,0,medium
1,1,11,6,7,96,151,0,1,2,1,medium
1,0,11,9,7,104,67,1,0,1,1,medium
1,1,11,6,7,172,98,1,0,0,0,low
1,1,11,5,7,84,199,1,1,0,0,low
0,0,11,7,7,94,418,1,1,3,0,low
0,0,11,8,7,37,145,1,1,0,0,low
1,0,11,6,7,63,239,1,1,3,0,medium
1,0,11,6,7,41,145,0,0,3,0,medium
1,1,11,7,7,122,350,1,0,0,0,low
1,0,11,9,7,123,285,1,0,2,0,medium
0,0,11,1,7,49,200,0,0,3,1,medium
0,0,11,9,7,122,441,0,1,1,1,medium
0,0,11,4,7,55,167,0,1,1,1,medium
1,1,11,7,7,111,208,0,1,3,1,medium
0,0,11,9,7,117,467,0,1,1,0,medium
1,0,11,2,7,5,210,1,0,1,0,medium
0,0,11,0,7,0,0,0,0,0,1,medium
0,0,11,8,7,30,409,0,1,0,1,medium
0,0,11,8,7,48,452,1,1,0,0,low
0,0,11,9,7,189,429,1,0,1,0,low
1,1,11,2,7,117,133,1,1,1,0,low
0,0,11,8,7,15,44,1,0,2,0,low
1,1,11,1,7,191,323,1,1,3,0,low
1,1,11,8,7,9,49,0,1,1,1,medium
1,1,11,4,7,192,1,1,0,3,0,low
1,0,11,5,7,197,264,0,0,2,1,medium
1,0,11,9,7,26,413,1,1,3,0,medium
0,0,11,5,7,39,327,1,1,3,0,low
1,0,11,6,7,154,67,1,1,2,0,medium
0,0,11,5,7,53,99,0,0,2,0,medium
1,1,11,7,7,165,170,1,0,2,0,low
0,0,11,8,7,147,73,0,0,3,0,medium
0,0,11,3,7,30,118,1,0,1,0,low
0,0,11,8,7,89,366,0,1,1,1,medium
0,0,11,8,7,164,6,0,1,1,0,medium
0,0,11,7,7,103,418,1,1,2,0,low
0,0,11,3,7,13,256,1,1,2,0,low
0,0,11,10,7,14,116,0,0,2,1,medium
1,1,11,8,7,101,309,1,1,1,0,low
0,0,11,8,7,35,482,0,1,0,0,medium
0,0,11,7,7,106,205,1,1,3,0,low
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,4,7,30,365,1,1,3,0,low
1,1,11,1,7,133,71,1,0,1,0,low
0,0,11,5,7,54,442,1,0,2,0,low
0,0,11,0,7,0,0,0,0,0,0,medium
0,0,11,10,7,11,224,0,1,3,0,medium
0,0,11,6,7,80,135,0,0,1,1,medium
1,0,11,3,7,189,184,0,1,3,1,high
1,0,11,1,7,167,339,0,1,3,1,high
1,1,11,1,7,130,352,1,1,2,0,low
0,0,11,9,7,183,276,1,1,3,0,low
0,0,11,4,7,95,328,0,1,2,0,medium
1,1,11,10,7,192,247,1,0,1,0,low
1,0,11,1,7,145,249,1,1,3,0,medium
1,1,11,6,7,85,286,1,0,1,0,low
1,1,11,7,7,142,340,1,0,1,0,low
0,0,11,0,7,0,0,1,0,0,0,low
1,1,11,10,7,48,419,1,0,3,0,low
0,0,11,1,7,48,258,0,0,0,1,medium
1,0,11,1,7,192,125,1,1,0,0,medium
1,1,11,4,7,198,491,0,0,0,0,medium
1,1,11,4,7,171,82,0,1,0,0,medium
0,0,11,6,7,168,19,0,1,2,1,medium
0,0,11,3,7,36,177,1,1,0,0,low
0,0,11,3,7,114,190,0,1,2,0,medium
0,0,11,9,7,182,205,1,0,0,0,low
1,1,11,10,7,154,123,0,0,1,0,medium
1,0,11,10,7,62,338,1,1,3,0,medium
1,0,11,10,7,150,428,1,0,1,1,medium
0,0,11,9,7,106,489,1,1,3,0,low
1,1,11,1,7,55,345,0,0,3,0,medium
0,0,11,2,7,195,19,0,0,2,1,medium
0,0,11,5,7,68,364,0,0,3,0,medium
0,0,11,9,7,10,417,0,1,3,0,medium
0,0,11,2,7,17,414,0,0,3,1,medium
0,0,11,9,7,101,146,0,0,1,0,medium
1,1,11,5,7,103,432,0,1,2,0,medium
1,0,11,10,7,7,432,1,1,0,1,medium
1,1,11,3,7,56,469,0,1,2,1,medium
0,0,11,1,7,11,490,1,0,1,0,low
1,0,11,6,7,139,287,1,0,2,0,medium
0,0,11,2,7,190,97,0,0,3,0,medium
0,0,11,1,7,151,380,0,1,1,0,medium
1,1,11,4,7,197,80,0,0,2,0,medium
0,0,11,6,7,135,263,0,0,3,0,medium
1,1,11,10,7,173,0,1,1,1,0,low
1,1,11,4,7,76,380,0,1,1,0,medium
0,0,11,10,7,111,64,1,0,1,0,low
0,0,11,8,7,52,389,0,1,1,1,medium
0,0,11,3,7,147,114,0,0,2,0,medium
0,0,11,5,7,14,460,1,0,2,0,low
0,0,11,2,7,32,70,0,1,2,0,medium
0,0,11,3,7,136,461,1,1,1,0,low
0,0,11,10,7,37,364,1,1,1,0,low
0,0,11,9,7,152,308,0,0,0,0,medium
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,10,7,183,230,1,0,2,0,low
0,0,11,0,7,0,0,1,0,0,0,low
1,1,11,5,7,114,89,0,0,0,0,medium
0,0,11,3,7,86,184,1,0,2,0,low
1,1,11,8,7,127,59,1,0,1,0,low
1,0,11,5,7,183,424,1,0,2,0,medium
0,0,11,5,7,45,447,1,1,1,0,low
0,0,11,6,7,120,46,0,1,1,1,medium
0,0,11,5,7,19,443,0,0,0,1,medium
1,0,11,3,7,37,280,1,1,2,0,medium
0,0,11,2,7,32,481,0,1,0,0,medium
0,0,11,1,7,186,493,0,0,0,1,medium
0,0,11,8,7,38,4,0,0,3,0,medium
1,1,11,10,7,8,452,1,0,2,0,low
0,0,11,5,7,197,111,0,0,1,0,medium
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,1,7,105,29,0,1,0,0,medium
0,0,11,2,7,69,391,1,0,3,0,low
0,0,11,9,7,103,36,0,1,0,0,medium
0,0,11,3,7,123,138,1,1,3,0,low
0,0,11,0,7,0,0,0,0,0,0,medium
1,0,11,10,7,58,234,1,0,1,1,medium
0,0,11,2,7,195,440,0,0,0,0,medium
0,0,11,8,7,172,227,1,0,2,0,low
0,0,11,6,7,150,104,0,0,1,0,medium
1,0,11,4,7,100,207,0,1,3,1,high
0,0,11,7,7,185,411,0,1,0,1,medium
1,0,11,8,7,173,363,0,1,2,1,high
1,1,11,1,7,22,71,1,1,2,0,low
0,0,11,4,7,61,173,0,1,1,0,medium
0,0,11,3,7,160,323,1,0,0,0,low
0,0,11,10,7,70,279,1,0,2,0,low
1,0,11,10,7,163,179,0,1,1,1,high
1,0,11,8,7,72,416,0,0,3,1,medium
0,0,11,7,7,88,468,1,1,3,0,low
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,8,7,11,282,1,0,0,0,low
0,0,11,1,7,67,335,0,0,0,1,medium
0,0,11,10,7,76,178,0,1,1,0,medium
0,0,11,4,7,107,328,1,1,2,0,low
0,0,11,3,7,123,315,0,1,1,1,medium
1,0,11,7,7,66,338,0,0,3,1,medium
0,0,11,2,7,168,123,0,0,2,0,medium
1,1,11,4,7,101,298,0,0,2,1,medium
0,0,11,4,7,42,152,0,0,0,0,medium
1,0,11,8,7,45,128,0,1,0,0,medium
1,1,11,6,7,113,466,0,1,1,1,medium
0,0,11,3,7,33,409,1,0,3,0,low
0,0,11,7,7,34,179,1,1,2,0,low
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,5,7,54,17,0,0,3,1,medium
1,1,11,3,7,76,307,1,0,0,0,low
0,0,11,5,7,97,276,1,0,0,0,low
1,1,11,6,7,184,367,0,1,0,1,medium
0,0,11,8,7,135,369,1,0,2,0,low
0,0,11,9,7,11,153,0,0,3,1,medium
1,1,11,9,7,146,17,1,1,0,0,low
0,0,11,10,7,108,234,0,0,1,1,medium
1,1,11,3,7,177,156,1,1,3,0,low
1,1,11,1,7,141,64,1,0,0,0,low
0,0,11,4,7,108,272,1,1,0,0,low
0,0,11,1,7,127,67,0,1,0,1,medium
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,3,7,153,174,0,0,2,1,medium
1,0,11,6,7,84,302,1,1,2,1,medium
1,0,11,5,7,149,190,1,1,3,0,medium
0,0,11,0,7,0,0,0,0,0,0,medium
1,0,11,4,7,86,398,0,1,3,1,high
0,0,11,7,7,34,260,1,0,3,0,low
0,0,11,7,7,141,182,0,0,1,1,medium
0,0,11,6,7,85,302,1,0,1,0,low
0,0,11,3,7,74,245,0,0,0,0,medium
1,0,11,6,7,17,209,0,0,3,0,medium
0,0,11,7,7,76,3,0,0,1,0,medium
0,0,11,0,7,0,0,1,0,0,0,low
0,0,11,0,7,0,0,0,0,0,0,medium
0,0,11,6,7,102,387,0,1,2,0,medium
1,1,11,7,7,145,174,1,0,3,0,low
1,1,11,1,7,38,282,1,0,3,0,low
1,1,11,6,7,34,73,1,0,3,0,low
0,0,11,3,7,31,299,0,0,2,0,medium
1,0,11,2,7,186,282,1,1,2,1,medium
1,1,11,1,7,66,201,1,1,2,0,low
1,1,11,3,7,70,436,0,0,1,1,medium
0,0,11,8,7,84,421,0,0,1,0,medium
0,0,11,7,7,16,363,1,0,3,0,low
1,0,11,10,7,1,175,1,1,2,0,medium
0,0,11,6,7,136,266,1,1,3,0,low
0,0,11,8,7,47,371,0,1,1,0,medium
0,0,11,7,7,18,445,0,0,1,1,medium
0,0,11,3,7,73,59,0,0,0,1,medium
1,0,11,2,7,199,251,1,1,1,0,medium
1,1,11,5,7,126,353,1,0,0,0,low
1,0,11,4,7,118,368,1,0,1,1,medium
0,0,12,10,8,82,28,0,0,1,0,medium
0,0,12,0,8,0,0,1,0,0,0,low
0,0,12,7,8,52,366,0,0,2,0,medium
1,0,12,5,8,143,213,0,0,1,1,medium
0,0,12,0,8,0,0,1,0,0,0,low
1,0,12,10,8,143,42,1,1,0,0,medium
1,0,12,2,8,33,153,1,1,3,1,medium
0,0,12,9,8,85,406,1,0,0,0,low
0,0,12,0,8,0,0,1,0,0,0,low
1,0,12,10,8,52,401,0,0,1,1,medium
1,1,12,5,8,173,67,0,0,0,0,medium
0,0,12,5,8,50,420,0,1,3,0,medium
1,1,12,7,8,90,64,0,0,3,0,medium
1,1,12,7,8,180,56,1,1,3,0,low
1,0,12,8,8,55,10,0,0,1,0,medium
0,0,12,4,8,4,59,0,0,1,0,medium
0,0,12,2,8,104,362,1,1,1,0,low
0,0,12,1,8,94,279,0,1,1,1,medium
0,0,12,2,8,87,485,1,1,3,0,low
1,0,12,9,8,71,237,1,0,2,1,medium
1,1,12,5,8,4,373,0,0,2,0,medium
0,0,12,9,8,6,30,1,0,3,0,low
0,0,12,8,8,152,255,1,1,0,0,low
0,0,12,8,8,87,90,1,0,0,0,low
0,0,12,4,8,82,381,0,1,2,1,medium
0,0,12,10,8,115,7,1,0,3,0,low
0,0,12,1,8,185,74,0,1,2,0,medium
0,0,12,10,8,156,66,0,1,2,0,medium
1,1,12,2,8,67,342,0,1,1,0,medium
0,0,12,2,8,76,490,1,1,0,0,low
0,0,12,0,8,0,0,1,0,0,0,low
1,1,12,8,8,0,101,0,1,3,1,medium
0,0,12,0,8,0,0,1,0,0,0,low
0,0,12,0,8,0,0,1,0,0,0,low
1,0,12,8,8,178,96,1,0,0,1,medium
1,1,12,6,8,106,311,1,0,2,0,low
0,0,12,5,8,144,404,1,0,3,0,low
0,0,12,10,8,116,351,1,0,0,0,low
0,0,12,0,8,0,0,1,0,0,0,low
1,0,12,1,8,29,134,0,0,0,0,medium
0,0,12,8,8,61,18,0,1,3,0,medium
1,0,12,7,8,159,402,0,0,3,1,medium
1,1,12,1,8,148,488,1,1,2,0,low
1,0,12,10,8,118,101,0,1,2,1,high
0,0,12,3,8,87,257,1,0,1,0,low
0,0,12,3,8,126,89,1,0,0,0,low
0,0,12,5,8,83,448,1,1,0,0,low
1,0,12,8,8,20,237,0,1,3,1,high
1,1,12,10,8,121,95,1,0,0,0,low
1,1,12,8,8,172,424,0,0,2,0,medium
1,1,12,3,8,149,38,0,1,1,0,medium
0,0,12,3,8,80,452,1,1,1,0,low
0,0,12,10,8,29,331,0,1,1,1,medium
1,0,12,2,8,58,434,0,0,2,1,medium
1,1,12,1,8,14,251,0,0,0,1,medium
1,1,12,3,8,195,316,1,0,0,0,low
0,0,12,0,8,0,0,0,0,0,0,medium
1,0,12,6,8,113,239,0,1,0,0,medium
1,1,12,7,8,57,469,0,1,2,0,medium
0,0,12,9,8,80,454,0,0,0,1,medium
1,1,12,10,8,22,487,1,0,1,0,low
0,0,12,7,8,81,398,0,0,0,1,medium
1,0,12,10,8,46,296,0,0,1,1,medium
1,0,12,2,8,119,77,0,1,2,1,high
0,0,12,6,8,53,286,0,1,0,0,medium
1,1,12,7,8,76,212,1,0,3,0,low
0,0,12,4,8,10,107,1,1,2,0,low
1,0,12,3,8,123,19,0,1,0,1,medium
0,0,12,2,8,168,268,0,0,0,0,medium
0,0,12,5,8,40,28,0,0,2,1,medium
1,1,12,6,8,119,499,1,1,1,0,low
1,0,12,6,8,31,346,1,1,2,1,medium
1,1,12,8,8,179,250,0,0,2,1,medium
0,0,12,8,8,167,210,1,1,0,0,low
1,0,12,4,8,47,106,0,1,3,1,high
0,0,12,6,8,28,418,1,0,3,0,low
0,0,12,8,8,91,2,0,0,0,1,medium
0,0,12,8,8,93,226,1,0,2,0,low
1,0,12,2,8,77,353,1,1,2,1,medium
0,0,12,9,8,112,150,1,1,0,0,low
0,0,12,9,8,114,151,0,1,3,0,medium
1,0,12,1,8,168,46,0,0,0,0,medium
0,0,12,8,8,136,490,0,1,3,0,medium
0,0,12,9,8,111,153,0,1,0,1,medium
1,0,12,7,8,191,388,1,1,3,1,medium
1,1,12,8,8,134,158,0,1,3,0,medium
1,0,12,2,8,105,360,1,1,2,0,medium
1,1,12,2,8,43,204,1,1,1,0,low
0,0,12,0,8,0,0,1,0,0,0,low
0,0,12,7,8,11,313,0,1,2,1,medium
1,0,12,8,8,113,294,1,1,0,0,medium
0,0,12,7,8,78,318,0,0,3,1,medium
0,0,12,2,8,136,181,0,0,3,0,medium
0,0,12,2,8,111,293,0,1,2,0,medium
1,0,12,10,8,164,383,1,1,1,1,medium
0,0,12,3,8,189,109,0,1,0,0,medium
1,0,12,3,8,66,226,1,1,1,1,medium
0,0,12,2,8,11,295,1,0,2,0,low
1,0,12,4,8,60,238,1,0,2,0,medium
0,0,12,4,8,154,74,0,1,1,0,medium
1,0,12,10,8,151,494,1,1,2,0,medium
1,0,12,1,8,88,467,0,1,1,1,high
0,0,12,2,8,86,323,0,0,0,1,medium
0,0,12,6,8,122,370,1,1,3,0,low
1,0,12,10,8,191,363,0,1,1,1,high
0,0,12,9,8,185,250,1,0,2,0,low
1,0,12,9,8,174,332,1,1,2,0,medium
0,0,12,0,8,0,0,1,0,0,0,low
0,0,12,0,8,0,0,1,0,0,0,low
0,0,12,0,8,0,0,1,0,0,0,low
1,0,12,6,8,185,454,0,1,2,1,high
0,0,12,1,8,51,295,0,0,3,1,medium
0,0,12,0,8,0,0,0,0,0,1,medium
1,0,12,3,8,12,145,0,1,3,1,high
0,0,12,2,8,76,478,0,0,3,0,medium
1,1,12,1,8,46,171,1,0,2,0,low
0,0,12,7,8,112,446,1,1,1,0,low
0,0,12,0,8,0,0,0,0,0,0,medium
1,1,12,4,8,173,361,0,0,3,1,medium
1,0,12,1,8,5,367,0,1,2,1,high
1,0,12,7,8,62,215,0,0,2,0,medium
0,0,12,10,8,10,8,1,1,0,0,low
1,1,12,1,8,13,211,0,1,3,0,medium
1,0,12,4,8,89,144,0,1,0,1,medium
0,0,12,7,8,53,488,0,0,3,0,medium
1,1,12,7,8,58,389,0,1,0,0,medium
0,0,12,0,8,0,0,0,0,0,1,medium
0,0,12,7,8,175,393,1,1,2,0,low
0,0,12,3,8,21,472,1,0,0,0,low
1,0,12,5,8,136,19,0,0,0,1,medium
1,0,12,6,8,170,455,1,0,2,1,medium
1,0,12,6,8,8,355,0,0,3,0,medium
0,0,12,5,8,71,403,1,0,1,0,low
0,0,12,7,8,181,156,1,1,1,0,low
0,0,12,10,8,133,225,1,0,3,0,low
1,1,12,1,8,85,32,0,0,3,1,medium
1,0,12,3,8,43,1,0,0,0,0,medium
1,1,12,2,8,31,382,0,0,0,0,medium
0,0,12,0,8,0,0,0,0,0,0,medium
0,0,12,9,8,134,106,0,1,0,0,medium
1,0,12,8,8,165,453,0,1,2,1,high
1,0,12,5,8,5,183,1,1,3,1,medium
1,0,12,6,8,34,98,0,0,0,0,medium
1,0,12,8,8,2,4,0,1,1,1,high
1,1,12,6,8,42,465,0,1,1,1,medium
0,0,12,9,8,137,72,1,0,1,0,low
1,0,12,4,8,23,443,0,0,2,1,medium
0,0,12,10,8,171,157,1,1,0,0,low
1,0,12,10,8,163,255,0,0,2,0,medium
0,0,12,9,8,21,266,0,0,3,1,medium
1,1,12,2,8,60,475,1,1,1,0,low
0,0,12,10,8,43,484,0,1,2,0,medium
0,0,12,7,8,69,13,1,0,0,0,low
1,0,12,6,8,54,374,0,0,1,1,medium
0,0,12,6,8,149,156,1,1,1,0,low
1,0,12,3,8,54,473,0,1,0,1,medium
1,0,12,2,8,125,364,0,1,0,0,medium
1,1,12,1,8,125,61,1,1,2,0,low
1,1,12,3,8,168,495,0,1,1,1,medium
0,0,12,8,8,9,34,1,0,1,0,low
0,0,12,7,8,146,372,0,0,1,1,medium
1,1,12,1,8,127,153,0,0,1,0,medium
0,0,12,7,8,75,144,0,1,0,0,medium
0,0,12,2,8,69,88,0,1,3,0,medium
0,0,12,0,8,0,0,1,0,0,0,low
0,0,12,5,8,149,180,0,0,1,0,medium
1,0,12,2,8,182,324,0,0,0,1,medium
0,0,12,3,8,156,55,0,1,1,0,medium
0,0,12,5,8,160,403,0,1,2,1,medium
1,1,12,5,8,200,74,1,0,1,0,low
0,0,12,5,8,79,462,1,0,3,0,low
1,0,12,10,8,171,450,1,1,3,0,medium
1,0,12,6,8,167,18,0,0,3,1,medium
1,1,12,7,8,137,2,0,1,0,0,medium
0,0,12,2,8,39,425,0,1,0,1,medium
0,0,12,7,8,200,119,0,0,3,1,medium
1,0,12,4,8,138,466,0,1,0,0,medium
0,0,12,0,8,0,0,1,0,0,0,low
0,0,12,9,8,172,209,1,0,3,0,low
1,1,12,9,8,41,468,0,1,1,1,medium
0,0,12,3,8,55,486,1,1,0,0,low
0,0,12,4,8,151,0,1,1,3,0,low
1,1,12,4,8,104,162,1,1,2,0,low
1,1,12,6,8,25,398,0,1,3,0,medium
1,1,12,5,8,159,30,1,0,1,0,low
1,0,12,8,8,106,313,1,1,2,1,medium
1,0,12,2,8,56,240,1,0,3,1,medium
0,0,12,0,8,0,0,0,0,0,0,medium
1,0,12,5,8,107,239,0,0,0,1,medium
1,0,12,9,8,24,428,1,1,2,1,medium
1,0,12,1,8,94,390,1,0,2,1,medium
0,0,12,5,8,125,147,1,0,3,0,low
1,1,12,5,8,46,462,1,0,3,0,low
0,0,12,0,8,0,0,1,0,0,0,low
1,0,12,2,8,55,341,0,0,1,1,medium
0,0,12,1,8,66,308,1,0,2,0,low
1,0,12,5,8,38,223,1,1,0,0,medium
0,0,12,4,8,31,440,0,1,3,1,medium
1,1,12,5,8,26,499,0,0,1,1,medium
0,0,12,10,8,67,66,0,0,0,1,medium
0,0,12,10,8,21,35,1,0,1,0,low
0,0,12,9,8,153,292,1,1,2,0,low
0,0,12,8,8,73,464,0,1,2,1,medium
1,0,12,8,8,128,243,0,1,2,1,high
1,0,12,7,8,170,437,1,0,2,0,medium
0,0,12,5,8,18,76,0,1,2,0,medium
0,0,12,0,8,0,0,0,0,0,0,medium
0,0,12,0,8,0,0,0,0,0,1,medium
0,0,12,9,8,115,463,0,1,3,1,medium
0,0,12,10,8,167,147,1,0,0,0,low
1,0,12,9,8,147,358,1,1,0,0,medium
0,0,12,3,8,138,146,0,1,0,1,medium
0,0,12,8,8,67,254,0,1,0,1,medium
0,0,12,9,8,1,403,0,1,1,1,medium
0,0,12,4,8,170,367,0,0,3,0,medium
0,0,12,9,8,177,59,1,0,1,0,low
1,1,12,3,8,30,151,0,1,1,1,medium
0,0,12,2,8,148,28,1,1,0,0,low
1,0,12,4,8,146,58,1,1,1,0,medium
1,1,12,2,8,176,282,0,1,3,0,medium
0,0,12,7,8,100,31,1,0,3,0,low
0,0,12,6,8,120,258,0,0,2,0,medium
0,0,12,4,8,172,205,1,1,2,0,low
0,0,12,2,8,131,297,0,1,1,1,medium
0,0,12,8,8,147,167,0,0,1,1,medium
1,1,12,9,8,131,65,0,0,2,0,medium
1,1,12,8,8,6,364,1,1,3,0,low
1,1,12,10,8,90,64,0,1,2,1,medium
0,0,12,9,8,133,200,0,1,1,1,medium
0,0,12,4,8,28,155,0,1,0,0,medium
0,0,12,1,8,22,224,1,1,2,0,low
1,0,12,10,8,45,495,0,1,3,1,high
0,0,12,0,8,0,0,1,0,0,0,low
1,0,12,4,8,141,335,0,0,3,1,medium
0,0,12,0,8,0,0,1,0,0,0,low
0,0,12,8,8,160,411,0,1,2,1,medium
